symbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Geneid	Regulate
Gm29417	42.660012974892	0.550309242180203	1.14659270569069	0.479951808038677	0.631261661048502	0.833603240593426	ENSMUSG00000100320.1	Normal
Atp5g1	671.471114340569	-0.148256449258264	0.309028768710876	-0.479749668216071	0.631405405909531	0.833646548664941	ENSMUSG00000006057.15	Normal
Kdm4c	264.036416219744	-0.18299663266541	0.381482111801476	-0.479699118265976	0.63144135496674	0.833646548664941	ENSMUSG00000028397.13	Normal
Dpf1	53.5804788193799	0.325650009245676	0.679328803526419	0.479370236555871	0.63167526347132	0.833769873449528	ENSMUSG00000030584.14	Normal
Slc39a9	637.530549504887	-0.178050015740707	0.371494810832707	-0.479279953713504	0.631739481231389	0.833769873449528	ENSMUSG00000048833.9	Normal
St7l	251.249516880126	-0.190506889452801	0.397577492959434	-0.479169200536809	0.631818263239025	0.833769873449528	ENSMUSG00000045576.16	Normal
E2f3	595.88386453011	-0.196102042801285	0.409266691873846	-0.479154660506144	0.63182860630303	0.833769873449528	ENSMUSG00000016477.18	Normal
Larp1b	143.098926465646	-0.214273269626368	0.447444103676573	-0.478882765167136	0.63202203256999	0.833928164341942	ENSMUSG00000025762.16	Normal
Gm15564	1034.46388361329	0.15931288895734	0.332955404344413	0.478481162577992	0.632307778610568	0.834208216579094	ENSMUSG00000086324.8	Normal
Crybb3	47.7481062804076	0.416221577556462	0.870201306638868	0.478304932871347	0.63243318592907	0.834241376784014	ENSMUSG00000029352.14	Normal
Gm10125	41.9637032712507	0.382710363081836	0.800248720840713	0.47823926876106	0.632479916055193	0.834241376784014	ENSMUSG00000063087.15	Normal
Hyls1	137.993696200689	0.223164016197796	0.466930700913398	0.477938194599859	0.632694195470827	0.834250269348998	ENSMUSG00000050555.9	Normal
Rnf44	1086.57364816889	0.16851233167147	0.352545470072896	0.477987510764574	0.632659094235828	0.834250269348998	ENSMUSG00000034928.16	Normal
Nop16	685.77043781713	-0.153607482706625	0.321431393913401	-0.477885749853074	0.632731524410704	0.834250269348998	ENSMUSG00000025869.11	Normal
Gm21738	4941.54881078854	-0.618824767343426	1.2951090962801	-0.47781670989792	0.632780666856875	0.834250269348998	ENSMUSG00000095280.1	Normal
Tpp1	905.560910968456	0.14448023336644	0.30252086989148	0.477587656740073	0.632943717861659	0.834368315648064	ENSMUSG00000030894.5	Normal
3000002C10Rik	57.3340074448653	-0.30005906680001	0.628996275852688	-0.477044266109906	0.63333060067072	0.834781363095189	ENSMUSG00000070282.6	Normal
Rps20	5088.49907760131	0.153522163260418	0.322025676329967	0.476738889302447	0.633548066624578	0.834971035321523	ENSMUSG00000028234.6	Normal
Tmed10-ps	93.7952026432519	0.247528184552774	0.519980394101603	0.476033687732479	0.634050378081886	0.835250474108519	ENSMUSG00000114251.1	Normal
Ank	1400.84408079699	-0.13949819112855	0.293046211810529	-0.476027962506964	0.634054456821058	0.835250474108519	ENSMUSG00000022265.7	Normal
Tmem39a	542.689767759091	-0.15248469629363	0.320309395604067	-0.476054397361841	0.634035624314579	0.835250474108519	ENSMUSG00000002845.14	Normal
Gm26782	203.092693913298	-0.191849660146436	0.402962267544189	-0.476098323834744	0.634004331094523	0.835250474108519	ENSMUSG00000097431.2	Normal
Txnl4b	94.7584099230178	-0.252998267679421	0.531654641563032	-0.475869573781246	0.634167299805296	0.83530217625509	ENSMUSG00000031723.8	Normal
Fbln2	1254.86744570922	-0.135211559642149	0.284538733269712	-0.475195619550266	0.634647549040673	0.835837744443216	ENSMUSG00000064080.12	Normal
Ddi2	817.489178779778	0.15095355737313	0.31818940674192	0.474414151366035	0.635204603621531	0.836377291311412	ENSMUSG00000078515.4	Normal
Mapk9	647.981262739135	-0.154387945822265	0.325379596768809	-0.474485638790566	0.635153636596822	0.836377291311412	ENSMUSG00000020366.18	Normal
Ptpn3	225.226486061826	0.186084208655188	0.392417089687561	0.474200063007824	0.635357248451268	0.836384222909057	ENSMUSG00000038764.14	Normal
Emcn	85.7519877359138	-1.2526346216429	2.64144276807242	-0.474223646555476	0.635340432640831	0.836384222909057	ENSMUSG00000054690.17	Normal
Reep6	41.2185173566275	0.342920266828796	0.723448954734284	0.474007550338845	0.635494523065207	0.836467915666253	ENSMUSG00000035504.16	Normal
Psmd8	2343.1695838229	-0.132863752913752	0.280361401302301	-0.473901729327179	0.635569985972724	0.836470238959928	ENSMUSG00000030591.17	Normal
Bloc1s5	103.313776824969	0.256340594507303	0.541180349929504	0.473669442249139	0.635735647425874	0.83659125777202	ENSMUSG00000038982.10	Normal
Slc6a1	57.7883211794171	0.497177627756366	1.05180428931971	0.472690245518901	0.636434186841846	0.836748419341993	ENSMUSG00000030310.10	Normal
Foxc1	68.9207223058903	0.306670262120519	0.648133634378028	0.473158999709698	0.636099746568528	0.836748419341993	ENSMUSG00000050295.4	Normal
Slc46a1	69.2180376837426	0.285083714239624	0.603128019297592	0.472675294660718	0.636444854993782	0.836748419341993	ENSMUSG00000020829.9	Normal
Csad	77.0793942037746	0.267772610559914	0.565654334609239	0.473385589354486	0.635938109102627	0.836748419341993	ENSMUSG00000023044.2	Normal
Dhodh	198.069562719949	0.190543038819169	0.403108890454597	0.472683791727561	0.636438791921198	0.836748419341993	ENSMUSG00000031730.18	Normal
Snapc1	248.033591316155	-0.179865010336843	0.380473820788935	-0.472739517173304	0.636399029694991	0.836748419341993	ENSMUSG00000021113.5	Normal
Sec11c	194.109097341109	-0.192186307904577	0.406393862600267	-0.472906521458994	0.636279872055561	0.836748419341993	ENSMUSG00000024516.13	Normal
Gm20186	69.8506849791591	-0.277942034888638	0.587427965285898	-0.473150839445251	0.636105568007251	0.836748419341993	ENSMUSG00000106874.1	Normal
Tpcn2	109.670139650433	0.238464383686067	0.505144533987224	0.472071590686752	0.636875689598781	0.837118501650885	ENSMUSG00000048677.9	Normal
Tmem35a	46.829466148269	-0.334106819440841	0.707897181680936	-0.471970828655494	0.636947610595334	0.837118501650885	ENSMUSG00000033578.7	Normal
Kdm5d	288.125010361581	-1.40994187138548	2.98604634647987	-0.472176821048876	0.636800582889997	0.837118501650885	ENSMUSG00000056673.14	Normal
Hmgxb4	357.156919410477	0.193544179726179	0.410575095420413	0.471397758619522	0.637356716286536	0.837559190674099	ENSMUSG00000034518.14	Normal
Syt11	109.63788197729	-0.290655785936417	0.616855379145343	-0.471189513397975	0.637505406663258	0.837657601948134	ENSMUSG00000068923.14	Normal
Zfp114	45.1158184533091	0.448560298357506	0.952468881233521	0.470944833154638	0.63768013086373	0.837693227465663	ENSMUSG00000068962.7	Normal
Pstk	139.692266567013	-0.213650467556424	0.453612665311134	-0.470997579862283	0.637642463159911	0.837693227465663	ENSMUSG00000063179.13	Normal
Fat1	4104.5295072365	0.130978257575573	0.278345517303814	0.470559967497554	0.637955001084581	0.837957326965628	ENSMUSG00000070047.14	Normal
Gstk1	44.4581235991592	0.355650515315823	0.75712546538863	0.469737885692788	0.638542296835826	0.837973552245155	ENSMUSG00000029864.7	Normal
Plce1	61.0499215609533	0.285410859052615	0.607213329911968	0.470033915582836	0.638330786748023	0.837973552245155	ENSMUSG00000024998.17	Normal
Ttll12	557.390240659812	0.167227377033759	0.355793835742718	0.470012013234218	0.638346434726341	0.837973552245155	ENSMUSG00000016757.11	Normal
Ddb1	7616.57354003307	0.155229040540037	0.330474305028289	0.469715914908267	0.638557995891484	0.837973552245155	ENSMUSG00000024740.10	Normal
Eif3k	1274.5499711904	0.143636323423167	0.305492419514886	0.47017966485472	0.638226661312921	0.837973552245155	ENSMUSG00000053565.10	Normal
Rps29	3242.5422153026	-0.130012886439889	0.276467742548414	-0.470264216871961	0.638166259371696	0.837973552245155	ENSMUSG00000034892.8	Normal
Kdelr2	1472.08204797431	-0.1453049275688	0.309288102054595	-0.469804452882416	0.638494732749886	0.837973552245155	ENSMUSG00000079111.3	Normal
C87436	118.89974800493	-0.229037935087204	0.487379074781515	-0.469937974234692	0.638399332559387	0.837973552245155	ENSMUSG00000046679.16	Normal
Gm7887	69.2020909257506	0.273084951997875	0.581776589196136	0.469398317273659	0.638784950942127	0.838077585619366	ENSMUSG00000044211.9	Normal
Zfp970	79.3008041862749	-0.264512592450295	0.563513474900219	-0.469398877279965	0.638784550732222	0.838077585619366	ENSMUSG00000078866.10	Normal
Arel1	580.744668845557	0.170730144471376	0.363912463601656	0.469151682197562	0.638961219539324	0.838211955821929	ENSMUSG00000042350.13	Normal
Sf3b4	896.255925220325	-0.144252608221488	0.307699243573184	-0.468810408977096	0.639205159082938	0.838435057851767	ENSMUSG00000068856.3	Normal
Lag3	48.2067410679469	0.474859907233677	1.01396177221161	0.468321311757082	0.639554830162686	0.838439070370126	ENSMUSG00000030124.2	Normal
Gm44199	41.4998269788069	0.384734561881833	0.821560550549962	0.468297268684928	0.639572021381968	0.838439070370126	ENSMUSG00000107560.1	Normal
Wdr73	226.489222999382	0.188293742639763	0.402354607676757	0.467979585786262	0.639799188411952	0.838439070370126	ENSMUSG00000025722.16	Normal
Mrpl49	341.789184127992	-0.170892670307411	0.364985444746252	-0.468217768043382	0.639628867116479	0.838439070370126	ENSMUSG00000007338.10	Normal
Tspan5	308.870024583253	-0.180159861367722	0.384925679624613	-0.4680380418979	0.639757385384392	0.838439070370126	ENSMUSG00000028152.10	Normal
Rnf170	174.368299205229	-0.233522454935833	0.498666299542388	-0.468294037816732	0.639574331524282	0.838439070370126	ENSMUSG00000013878.18	Normal
Gm49783	52.5823653249547	-0.366360501673002	0.782826039737339	-0.467997336670005	0.639786494311548	0.838439070370126	ENSMUSG00000111740.1	Normal
9530026P05Rik	54.1276274286076	-0.4041539314373	0.863346398716379	-0.468124882478452	0.639695286218957	0.838439070370126	ENSMUSG00000097462.7	Normal
Dnal1	333.51754136447	0.212417667382133	0.454064932719023	0.467813416266563	0.639918025500207	0.838497990005467	ENSMUSG00000042523.12	Normal
Fbxo22	346.338144423268	0.165276632087827	0.353417094857088	0.467653190784845	0.640032620424058	0.838518559948853	ENSMUSG00000032309.15	Normal
Smyd5	694.685726533031	-0.147144312147746	0.314690056970969	-0.467584878798125	0.640081480475495	0.838518559948853	ENSMUSG00000033706.13	Normal
Gm3550	40.9070530507913	0.45505503368685	0.97343324661863	0.467474308348881	0.640160569139638	0.838525384851112	ENSMUSG00000078240.2	Normal
Hoxb4	49.3641816780648	-0.467392558546878	1.00061740949215	-0.467104164002201	0.640425355174303	0.838775419020118	ENSMUSG00000038692.8	Normal
Tma7	641.877753896053	-0.145590847611907	0.312290046251891	-0.46620393239967	0.641069534850151	0.839480694167382	ENSMUSG00000091537.2	Normal
Mtrf1l	108.351707548852	-0.238198203466564	0.510996036135248	-0.466144914289548	0.641111775950913	0.839480694167382	ENSMUSG00000019774.8	Normal
Spata1	49.5767511240763	-0.324611218881971	0.696893302499655	-0.465797587259969	0.641360392270931	0.839709361203723	ENSMUSG00000028188.13	Normal
Msrb3	483.596105327909	0.17298779311179	0.371709494064155	0.465384381820319	0.641656216678666	0.839987160370877	ENSMUSG00000051236.13	Normal
Fubp3	887.721351168734	0.165018895417228	0.354812372146553	0.465087771373056	0.641868602810275	0.839987160370877	ENSMUSG00000026843.15	Normal
Slc43a3	1206.35916052571	-0.137409546432689	0.295442496382063	-0.465097432208916	0.641861684764996	0.839987160370877	ENSMUSG00000027074.14	Normal
Bbs4	97.6234428719629	-0.238873980129586	0.513447558608018	-0.465235399652469	0.641762890802897	0.839987160370877	ENSMUSG00000025235.8	Normal
Mrpl41	199.692620965111	0.200080984990943	0.430465261290061	0.464801699424757	0.642073470670668	0.840068154319091	ENSMUSG00000036850.4	Normal
Oser1	217.566875819647	-0.184771421508523	0.397533456202486	-0.464794644640949	0.642078523235076	0.840068154319091	ENSMUSG00000035399.12	Normal
Hdac3	781.110736988289	-0.152854278609441	0.328977049145568	-0.464635083226747	0.642192803921549	0.840120830395295	ENSMUSG00000024454.16	Normal
Btf3l4	392.175279087115	-0.158542515651325	0.341474962764723	-0.464287379571549	0.642441864729959	0.840156142952532	ENSMUSG00000028568.16	Normal
Ptpre	63.3207829207808	-0.281141649357744	0.605438858102759	-0.464360101098807	0.642389770831446	0.840156142952532	ENSMUSG00000041836.10	Normal
Aff2	103.191413953748	-0.283661484919963	0.61086488241859	-0.464360438918776	0.642389528838995	0.840156142952532	ENSMUSG00000031189.12	Normal
Prss23	118.911068704196	0.271783317452341	0.586140036961881	0.463683250270815	0.642874699342681	0.840422575348072	ENSMUSG00000039405.7	Normal
Gng2	96.9245760327944	0.239036427362908	0.515425474301671	0.463765256629523	0.642815937932795	0.840422575348072	ENSMUSG00000043004.13	Normal
Agpat1	652.870722752782	0.146040776777289	0.315021660709804	0.463589635227723	0.642941781651746	0.840422575348072	ENSMUSG00000034254.17	Normal
Trio	1618.11112876343	-0.137025770205802	0.295421817380181	-0.463830909378851	0.642768896263261	0.840422575348072	ENSMUSG00000022263.10	Normal
Cir1	92.839346746673	0.242537683268689	0.523308062104543	0.46347018292303	0.643027382554251	0.840437677566875	ENSMUSG00000041777.12	Normal
Cpd	2796.23746518707	-0.142578746224386	0.307877515787372	-0.463102171848281	0.643291133332102	0.840685591631475	ENSMUSG00000020841.5	Normal
Exoc6b	457.194310669541	-0.158486735888477	0.342372596285012	-0.46290718827433	0.643430894818077	0.840771431750538	ENSMUSG00000033769.16	Normal
Gm28119	61.4138365096666	0.327722651046665	0.708136767552912	0.462795700015926	0.643510813704199	0.840779064756839	ENSMUSG00000100158.1	Normal
Sppl3	540.465873827411	-0.155437747029043	0.335975007378841	-0.462646755309906	0.643617589184599	0.840821781450875	ENSMUSG00000029550.11	Normal
Ttbk2	249.999697794311	-0.176724300826601	0.382298904040063	-0.462267348817931	0.643889611348704	0.840843881574645	ENSMUSG00000090100.7	Normal
Zfp938	78.6147055702622	-0.259256181308203	0.560694966991657	-0.462383642748233	0.643806227295455	0.840843881574645	ENSMUSG00000062931.15	Normal
Zfp954	82.030512920516	-0.276357999580428	0.597905903996003	-0.462209852308593	0.643930838647296	0.840843881574645	ENSMUSG00000062116.10	Normal
Lyplal1	40.6397828277182	-0.338363676645141	0.73190788745127	-0.462303634714783	0.643863593472224	0.840843881574645	ENSMUSG00000039246.8	Normal
Ccdc115	230.07718426825	0.176689252522177	0.382613172426741	0.461796052136726	0.644227582244975	0.841103392029939	ENSMUSG00000042111.9	Normal
Rab23	364.922368353443	-0.157842480106125	0.341853096926622	-0.461726049947138	0.64427778769236	0.841103392029939	ENSMUSG00000004768.14	Normal
Tmed4	433.277404555278	0.18914457839576	0.409788040406949	0.46156685833956	0.64439196567453	0.841155699874171	ENSMUSG00000004394.12	Normal
Mapk8ip2	44.1030415435195	0.446618873688837	0.96786683714059	0.461446612850485	0.644478215653214	0.841171544119592	ENSMUSG00000022619.5	Normal
Tmem159	97.3076882940686	0.266317169284753	0.577641487588595	0.461042316050587	0.64476824574299	0.841356586477689	ENSMUSG00000030917.13	Normal
Gm36346	44.506685589219	-0.555512230520435	1.20466318892027	-0.461134892831196	0.644701829233842	0.841356586477689	ENSMUSG00000114457.1	Normal
Garem1	301.166080333192	0.178288677062949	0.387089393922209	0.460587863843097	0.645094320320662	0.841531095438639	ENSMUSG00000042680.8	Normal
Gm10130	42.9589285332431	-0.327108379344511	0.710125264202451	-0.460634758167476	0.645060669955421	0.841531095438639	ENSMUSG00000095315.2	Normal
Gm10419	41.0308097291824	-0.441424162574592	0.958480213139048	-0.460545931489724	0.645124410697057	0.841531095438639	ENSMUSG00000072769.6	Normal
S1pr2	195.914811643615	0.189015479000376	0.410608166231973	0.460330540268874	0.645278983154677	0.84163599848375	ENSMUSG00000043895.6	Normal
Rassf1	169.599650882876	0.21249508344439	0.461805220642233	0.460140063269256	0.645415689044702	0.841717576773223	ENSMUSG00000010067.13	Normal
Tmem192	151.291478558003	-0.202397507620894	0.440115151649762	-0.459873982666153	0.645606675917429	0.841869918619349	ENSMUSG00000025521.15	Normal
Arhgef26	55.6115387661741	-0.300732138546706	0.654912271534037	-0.459194538899515	0.646094471893671	0.842409219528221	ENSMUSG00000036885.14	Normal
4930581F22Rik	67.7161550629259	-0.272124805599946	0.593047487920541	-0.458858373305186	0.646335872996894	0.842627171894642	ENSMUSG00000070315.12	Normal
Atp6v1d	384.755560240009	-0.168189954627612	0.366671659258385	-0.458693630611612	0.646454188612262	0.8426846262489	ENSMUSG00000021114.9	Normal
Lck	51.7159462122544	0.343644885990396	0.750671345225788	0.457783407047507	0.647108057984058	0.842762645796793	ENSMUSG00000000409.14	Normal
Zfp169	67.0185235718469	0.273099044374892	0.596359782168161	0.457943430360103	0.646993083675476	0.842762645796793	ENSMUSG00000050954.15	Normal
Exoc8	236.359401338055	0.178309598393666	0.38937978547045	0.457932345353346	0.647001047812133	0.842762645796793	ENSMUSG00000074030.3	Normal
Cuta	253.715941145896	0.17488750373649	0.381905533519672	0.457933934930749	0.646999905761482	0.842762645796793	ENSMUSG00000024194.16	Normal
Ttc17	303.817460990905	0.165084966592646	0.360538091486177	0.457884951662521	0.647035098750714	0.842762645796793	ENSMUSG00000027194.16	Normal
Xbp1	867.102929558272	0.147848613223591	0.322489286388495	0.458460542610031	0.646621604028298	0.842762645796793	ENSMUSG00000020484.19	Normal
Pes1	1381.61523156957	-0.139925318099803	0.305302049540992	-0.458317650700918	0.646724244963201	0.842762645796793	ENSMUSG00000020430.12	Normal
Atxn1	302.205870489873	-0.167084968337833	0.364754203177893	-0.458075511898472	0.6468981914522	0.842762645796793	ENSMUSG00000046876.16	Normal
